"","ein","fips","nteecc","filer","zfiler","name","address","city","zip5","state","ruledate","level1","level2","level3","nteefinal","cassets","ctotrev","year","address1","address_full","latitude","longitude","tract"
"1364",240583709,42079,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","763 PARK AVE","shavertown",18708,"PA",199402,"O","M","MO","Y42",NA,NA,2020,"763 PARK AVE","763 PARK AVE, shavertown, PA, 18708, USA",41.3025300464406,-75.9663375703615,"211301"
"1365",240583712,42079,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","19 MAIN ST","wilkes barre",18702,"PA",197209,"O","M","MO","Y42",NA,NA,2020,"19 MAIN ST","19 MAIN ST, wilkes barre, PA, 18702, USA",41.2872739794139,-75.8066969997281,"211702"
"1366",240583715,42079,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","395 22 1/2 E UNION ST","kingston",18704,"PA",197209,"O","M","MO","Y42",NA,NA,2020,"395 22 1/2 E UNION ST","395 22 1/2 E UNION ST, kingston, PA, 18704, USA",41.2713479861949,-75.8853950239184,"212800"
"1367",240583733,42079,"Y50","N","N","FREELAND CEMETERY ASSOCIATION","625 FRONT ST","freeland",18224,"PA",194702,"O","M","MO","Y50",148731,148731,2020,"625 FRONT ST","625 FRONT ST, freeland, PA, 18224, USA",41.0186579967936,-75.8959689624123,"216700"
"1368",240607005,42079,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","LOCAL","hazleton",18201,"PA",197210,"O","M","MO","Y42",NA,NA,2020,"LOCAL","LOCAL, hazleton, PA, 18201, USA",40.96223,-75.976705,"217600"
"1369",240607150,42079,"Y50","Y","N","HAZLETON CEMETERY ASSOCIATION","PO BOX 2285","hazleton",18201,"PA",194410,"O","M","MO","Y50",588949,588949,2020,"PO BOX 2285","PO BOX 2285, hazleton, PA, 18201, USA",40.96223,-75.976705,"217600"
"1370",240607160,42079,"S41","Y","N","GREATER HAZLETON CHAMBER OF COMMERCE","8 WEST BROAD STREET MEZZANINE SUITE","hazleton",18201,"PA",194208,"O","O","PB","S41",242605,242605,2020,"8 WEST BROAD STREET MEZZANINE SUITE","8 WEST BROAD STREET MEZZANINE SUITE, hazleton, PA, 18201, USA",40.9540399598903,-75.974275919831,"217400"
"1371",240610830,42069,"Y50","Y","N","HICKORY GROVE CEMENTERY ASSN","PO BOX 62","la plume",18440,"PA",194706,"O","M","MO","Y50",2540786,2540786,2020,"PO BOX 62","PO BOX 62, la plume, PA, 18440, USA",41.557888523,-75.753184646,"110300"
"1372",240613290,42079,"Y50","Y","N","HOLLENBACK CEMETERY ASSOC","173 KINGSWOOD DR","dallas",18612,"PA",194304,"O","M","MO","Y50",3764062,3764062,2020,"173 KINGSWOOD DR","173 KINGSWOOD DR, dallas, PA, 18612, USA",41.3366249908398,-75.9462150353688,"211204"
"1373",240613680,42069,"X20","N","N","MARY MOTHER OF GOD PARISH","316 WILLIAM ST","scranton",18508,"PA",194603,"PC","O","RE","X20",NA,NA,2020,"316 WILLIAM ST","316 WILLIAM ST, scranton, PA, 18508, USA",41.4410430106525,-75.6576970199392,"101100"
"1374",240620051,42069,"J40","Y","N","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","431 WYOMING AVE","scranton",18503,"PA",194008,"O","O","HS","J40",1966347,1966347,2020,"431 WYOMING AVE","431 WYOMING AVE, scranton, PA, 18503, USA",41.4121740178262,-75.6617449762587,"100200"
"1375",240620053,42079,"J40","Y","N","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","1269 SANS SOUCI PKWY","hanover twp",18706,"PA",194008,"O","O","HS","J40",1442693,1442693,2020,"1269 SANS SOUCI PKWY","1269 SANS SOUCI PKWY, hanover twp, PA, 18706, USA",41.2256539991245,-75.9351199939545,"214600"
"1376",240620130,42069,"J40","Y","N","LABORERS INTERNATIONAL UNION OF NORTH AMERICA","431 WYOMING AVE","scranton",18503,"PA",194008,"O","O","HS","J40",746486,746486,2020,"431 WYOMING AVE","431 WYOMING AVE, scranton, PA, 18503, USA",41.4121740178262,-75.6617449762587,"100200"
"1377",240620390,42079,"Y42","Y","N","SHRINERS INTERNATIONAL","70 RIDGWAY DR","dallas",18612,"PA",194011,"O","M","MO","Y42",3973119,3973119,2020,"70 RIDGWAY DR","70 RIDGWAY DR, dallas, PA, 18612, USA",41.3588857502786,-75.9731450190576,"211205"
"1378",240622405,42069,"Y50","Y","Y","JERMYN CEMETERY ASSOCIATION","PO BOX 1","jermyn",18433,"PA",197610,"O","M","MO","Y50",205788,205788,2020,"PO BOX 1","PO BOX 1, jermyn, PA, 18433, USA",41.5294696,-75.5459792,"111000"
"1379",240630407,42069,"Y40","Y","N","ANCIENT ACCEPTED SCOTTISH RITE OF FREE MASONRY NMJ","420 N WASHINGTON AVE","scranton",18503,"PA",194012,"O","M","MO","Y40",1381549,1381549,2020,"420 N WASHINGTON AVE","420 N WASHINGTON AVE, scranton, PA, 18503, USA",41.4107599907605,-75.6599680127855,"100200"
"1380",240631282,42069,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","114 LAFAYETTE ST","olyphant",18447,"PA",197209,"O","M","MO","Y42",NA,NA,2020,"114 LAFAYETTE ST","114 LAFAYETTE ST, olyphant, PA, 18447, USA",41.4679210081081,-75.6043789794689,"111400"
"1381",240632179,42069,"S80","Y","Y","KIWANIS INTERNATIONAL INC","409 KINGSLEY BLVD","peckville",18452,"PA",194009,"O","O","PB","S80",8818,8818,2020,"409 KINGSLEY BLVD","409 KINGSLEY BLVD, peckville, PA, 18452, USA",41.484228000736,-75.6040250116978,"111200"
"1382",240637563,42069,"E03","Y","N","LACKAWANNA COUNTY MEDICAL SOCIETY","PO BOX 203","olyphant",18447,"PA",195206,"O","O","HE","E03",98484,98484,2020,"PO BOX 203","PO BOX 203, olyphant, PA, 18447, USA",41.4696252,-75.6048288,"111400"
"1383",240637907,42079,"Y40","Y","N","LADIES PENNSYLVANIA SLOVAK CATHOLIC UNION","71 S WASHINGTON ST","wilkes barre",18701,"PA",195109,"O","M","MO","Y40",15823595,15823595,2020,"71 S WASHINGTON ST","71 S WASHINGTON ST, wilkes barre, PA, 18701, USA",41.2437359854783,-75.8830650224737,"200100"
"1385",240647810,42079,"S80","Y","N","PITTSTON LODGE 1207 LOYAL ORDER OF MOOSE","425 EXETER AVE","west pittston",18643,"PA",194005,"O","O","PB","S80",285767,285767,2020,"425 EXETER AVE","425 EXETER AVE, west pittston, PA, 18643, USA",41.3324182590773,-75.798058020421,"211000"
"1386",240648795,42079,"E03","Y","Y","LUZERNE COUNTY MEDICAL SOCIETY","130 S FRANKLIN ST","wilkes barre",18701,"PA",194404,"O","O","HE","E03",240883,240883,2020,"130 S FRANKLIN ST","130 S FRANKLIN ST, wilkes barre, PA, 18701, USA",41.2428110005533,-75.8910119886934,"200500"
"1387",240650305,42079,"N50","Y","N","NANTICOKE QUOIT CLUB","422 RAILROAD ST","nanticoke",18634,"PA",194506,"O","O","HS","N50",132080,132080,2020,"422 RAILROAD ST","422 RAILROAD ST, nanticoke, PA, 18634, USA",41.2069499917361,-75.9966870006158,"214200"
"1388",240652460,42079,"Y50","Y","N","MAPLE HILL CEMETARY ASSOCIATION","68 E SAINT MARYS RD","hanover twp",18706,"PA",200205,"O","M","MO","Y50",2862522,2862522,2020,"68 E SAINT MARYS RD","68 E SAINT MARYS RD, hanover twp, PA, 18706, USA",41.2221626484761,-75.9153116427417,"214600"
"1389",240652730,42079,"Y50","Y","N","MARCY CEMETERY","R 933 FOOTE AVENUE","duryea",18642,"PA",194810,"O","M","MO","Y50",501461,501461,2020,"R 933 FOOTE AVENUE","R 933 FOOTE AVENUE, duryea, PA, 18642, USA",41.3533385191084,-75.7505522123997,"210500"
"1390",240654976,42079,"Y42","Y","Y","NANTICOKE MASONIC HALL ASSOCIATION","210 E MAIN ST","nanticoke",18634,"PA",199307,"O","M","MO","Y42",NA,NA,2020,"210 E MAIN ST","210 E MAIN ST, nanticoke, PA, 18634, USA",41.2057689619167,-76.0012886796499,"214200"
"1391",240654990,42079,"Y42","Y","Y","MASONIC TEMPLE ASSOCIATION OF HAZLETON PENNA","141 N WYOMING ST","hazleton",18201,"PA",199311,"O","M","MO","Y42",663575,663575,2020,"141 N WYOMING ST","141 N WYOMING ST, hazleton, PA, 18201, USA",40.9574718592159,-75.9722312607098,"217600"
"1392",240655010,42079,"Y42","Y","Y","MASONIC TEMPLE ASSN OF WILKES-BARRE","19 MAIN ST","wilkes barre",18702,"PA",194507,"O","M","MO","Y42",NA,NA,2020,"19 MAIN ST","19 MAIN ST, wilkes barre, PA, 18702, USA",41.2872739794139,-75.8066969997281,"211702"
"1393",240655030,42069,"Y40","Y","N","MASONIC TEMPLE AND SCOTTISH RITE CATHEDRAL ASSOCIATION OF SCRANTON","420 N WASHINGTON AVE","scranton",18503,"PA",201805,"O","M","MO","Y40",NA,NA,2020,"420 N WASHINGTON AVE","420 N WASHINGTON AVE, scranton, PA, 18503, USA",41.4107599907605,-75.6599680127855,"100200"
"1394",240676760,42079,"N50","Y","N","NORTH MOUNTAIN CLUB","PO BOX 1830","shavertown",18708,"PA",196208,"O","O","HS","N50",207381,207381,2020,"PO BOX 1830","PO BOX 1830, shavertown, PA, 18708, USA",41.319775,-75.9397,"211400"
"1395",240677920,42079,"Y50","Y","N","OAK LAWN CEMETERY ASSO","1250 S MAIN ST","hanover twp",18706,"PA",194506,"O","M","MO","Y50",8314949,8314949,2020,"1250 S MAIN ST","1250 S MAIN ST, hanover twp, PA, 18706, USA",41.2268319036354,-75.9158885437214,"214600"
"1396",240678805,42069,"Y50","Y","N","CEMETERY ASSOCIATION OF OLD FORGE","PO BOX 127","taylor",18517,"PA",196809,"O","M","MO","Y50",775696,775696,2020,"PO BOX 127","PO BOX 127, taylor, PA, 18517, USA",41.38385,-75.715025,"112500"
"1397",240688525,42079,"N60","Y","Y","PERUGIA BENEFICIAL SOCIETY","203 RIDGEWOOD RD","wilkes barre",18702,"PA",199509,"O","O","HS","N60",NA,NA,2020,"203 RIDGEWOOD RD","203 RIDGEWOOD RD, wilkes barre, PA, 18702, USA",41.2788960182424,-75.7971589171859,"211900"
"1398",240692664,42069,"Y40","Y","N","POLISH NATIONAL UNION OF AMERICA","1002 PITTSTON AVENUE","scranton",18505,"PA",196412,"O","M","MO","Y40",26622264,26622264,2020,"1002 PITTSTON AVENUE","1002 PITTSTON AVENUE, scranton, PA, 18505, USA",41.395846151925,-75.6689390137623,"102600"
"1399",240707730,42079,"S80","Y","N","ROTARY INTERNATIONAL","77 E MARKET ST","wilkes barre",18701,"PA",194209,"O","O","PB","S80",23114,23114,2020,"77 E MARKET ST","77 E MARKET ST, wilkes barre, PA, 18701, USA",41.2443699926345,-75.880412988309,"200100"
"1400",240716455,42069,"J40","Y","N","AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORG","1264 ONEILL HWY","dunmore",18512,"PA",195605,"O","O","HS","J40",1810,1810,2020,"1264 ONEILL HWY","1264 ONEILL HWY, dunmore, PA, 18512, USA",41.4382341269036,-75.6182214409999,"112000"
"1401",240716460,42069,"S014","Y","N","SCRANTON CHAMBER OF COMMERCE","222 MULBERRY ST","scranton",18503,"PA",194211,"O","O","PB","S0141",3783128,3783128,2020,"222 MULBERRY ST","222 MULBERRY ST, scranton, PA, 18503, USA",41.4119169867653,-75.6643929871099,"100200"
"1402",240716510,42069,"N50","Y","N","THE SCRANTON CLUB","402 N WASHINGTON AVENUE","scranton",18503,"PA",194401,"O","O","HS","N50",317513,317513,2020,"402 N WASHINGTON AVENUE","402 N WASHINGTON AVENUE, scranton, PA, 18503, USA",41.4102999919142,-75.6605600266068,"100200"
"1403",240721005,42079,"J40","Y","N","INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION","24 PARRISH STREET","wilkes barre",18702,"PA",201502,"O","O","HS","J40",1312151,1312151,2020,"24 PARRISH STREET","24 PARRISH STREET, wilkes barre, PA, 18702, USA",41.2337051997931,-75.9020607575587,"200700"
"1405",240740310,42079,"J40","Y","N","INTERNATIONAL BROTHERHOOD OF TEAMSTERS","260 S WASHINGTON ST","wilkes barre",18701,"PA",194102,"O","O","HS","J40",1342061,1342061,2020,"260 S WASHINGTON ST","260 S WASHINGTON ST, wilkes barre, PA, 18701, USA",41.2401349941455,-75.8883609603571,"200500"
"1406",240741305,42079,"J40","Y","N","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","225 DIVISION ST","kingston",18704,"PA",194008,"O","O","HS","J40",5588859,5588859,2020,"225 DIVISION ST","225 DIVISION ST, kingston, PA, 18704, USA",41.2752060085885,-75.8957109674326,"213300"
"1407",240751080,42079,"S41","Y","Y","GREATER WILKES-BARRE CHAMBER OF COMMERCE","PO BOX 5340","wilkes barre",18710,"PA",194210,"O","O","PB","S41",NA,NA,2020,"PO BOX 5340","PO BOX 5340, wilkes barre, PA, 18710, USA",41.2403850000001,-75.891755,"200500"
"1408",240754220,42069,"N50","Y","N","WAVERLY COUNTRY CLUB","PO BOX O","waverly",18471,"PA",196701,"O","O","HS","N50",340870,340870,2020,"PO BOX O","PO BOX O, waverly, PA, 18471, USA",41.5235250000001,-75.70398,"110402"
"1409",240758850,42079,"N60","Y","N","WESTMORELAND CLUB","59 S FRANKLIN ST","wilkes barre",18701,"PA",194505,"O","O","HS","N60",5258424,5258424,2020,"59 S FRANKLIN ST","59 S FRANKLIN ST, wilkes barre, PA, 18701, USA",41.2460750411023,-75.8847920599813,"200100"
"1410",240759480,42079,"M24","Y","N","WHITE HAVEN FIRE COMPANY NO 1","212 MAIN ST","white haven",18661,"PA",194908,"O","O","HS","M24",408517,408517,2020,"212 MAIN ST","212 MAIN ST, white haven, PA, 18661, USA",41.0626909840213,-75.7734340037096,"215400"
"1411",240760885,42079,"S80","Y","N","KIWANIS INTERNATIONAL INC","106 S MAIN ST","wilkes barre",18701,"PA",193411,"O","O","PB","S80",6918,6918,2020,"106 S MAIN ST","106 S MAIN ST, wilkes barre, PA, 18701, USA",41.2435330176929,-75.8855800125215,"200100"
"1412",240766740,42079,"N60","Y","N","WYOMING VALLEY COUNTRY CLUB","PO BOX 996","wilkes barre",18703,"PA",194404,"O","O","HS","N60",3879619,3879619,2020,"PO BOX 996","PO BOX 996, wilkes barre, PA, 18703, USA",41.2403850000001,-75.891755,"200500"
"1413",240770409,42079,"N50","N","N","NORTH END SLOVAK CITIZENS CLUB","635 N MAIN ST","wilkes barre",18705,"PA",194411,"O","O","HS","N50",446424,446424,2020,"635 N MAIN ST","635 N MAIN ST, wilkes barre, PA, 18705, USA",41.289822333318,-75.8358476874948,"211900"
"1414",240771965,42079,"Y50","Y","N","FORTY FORT CEMETERY ASSOCIATION","20 RIVER STREET WYOMING AVENUE","forty fort",18704,"PA",194407,"O","M","MO","Y50",671239,671239,2020,"20 RIVER STREET WYOMING AVENUE","20 RIVER STREET WYOMING AVENUE, forty fort, PA, 18704, USA",41.2847336084384,-75.8726181344617,"212100"
"1415",240772962,42069,"I03","Y","N","LACKAWANNA BAR ASSOCIATION","233 PENN AVE","scranton",18503,"PA",194405,"O","O","HS","I03",1455538,1455538,2020,"233 PENN AVE","233 PENN AVE, scranton, PA, 18503, USA",41.4105309971657,-75.6655829659037,"100200"
"1416",240774744,42079,"B017","Y","N","WILKES-BARRE LAW AND LIBRARY ASSOCIATION","200 N RIVER ST","plains twp",18702,"PA",195808,"O","O","ED","B0170",3529097,3529097,2020,"200 N RIVER ST","200 N RIVER ST, plains twp, PA, 18702, USA",41.2515329994501,-75.8789540342423,"200100"
"1417",240775779,42079,"Y42","Y","N","FRATERNAL ORDER OF EAGLES","145 E MAIN ST","plymouth",18651,"PA",199108,"O","M","MO","Y42",142950,142950,2020,"145 E MAIN ST","145 E MAIN ST, plymouth, PA, 18651, USA",41.2419809825914,-75.9421300310372,"213600"
"1418",240779651,42069,"W30","Y","Y","AMERICAN LEGION","901 MAIN ST","dickson city",18519,"PA",194603,"O","O","PB","W30",NA,NA,2020,"901 MAIN ST","901 MAIN ST, dickson city, PA, 18519, USA",41.4617460181293,-75.6222320141374,"111500"
"1419",240779967,42069,"W30","Y","N","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF PENNSYLVANIA","110 CHESTNUT ST","dunmore",18512,"PA",194102,"O","O","PB","W30",45750,45750,2020,"110 CHESTNUT ST","110 CHESTNUT ST, dunmore, PA, 18512, USA",41.4211919817241,-75.6301600372559,"112000"
"1420",240780477,42079,"W30","Y","N","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF PENNSYLVANIA","111 W MAIN ST","plymouth",18651,"PA",194102,"O","O","PB","W30",81174,81174,2020,"111 W MAIN ST","111 W MAIN ST, plymouth, PA, 18651, USA",41.2402579985746,-75.946944009488,"213700"
"1421",240780590,42079,"W30","Y","N","AMERICAN LEGION","575 STATE ROUTE 239","shickshinny",18655,"PA",194603,"O","O","PB","W30",28808,28808,2020,"575 STATE ROUTE 239","575 STATE ROUTE 239, shickshinny, PA, 18655, USA",41.1794580198729,-76.1936189775326,"215900"
"1422",240783051,42069,"N60","Y","N","20TH WARD SOCIAL & ATHLETIC CLUB","2028 PITTSTON AVE","scranton",18505,"PA",195101,"O","O","HS","N60",97063,97063,2020,"2028 PITTSTON AVE","2028 PITTSTON AVE, scranton, PA, 18505, USA",41.3868869894123,-75.6792680153992,"103000"
"1423",240783541,42079,"W30","Y","N","AMERICAN LEGION","523 CENTRE ST","freeland",18224,"PA",0,"O","O","PB","W30",794546,794546,2020,"523 CENTRE ST","523 CENTRE ST, freeland, PA, 18224, USA",41.017032196718,-75.8973990136797,"216700"
"1424",240783624,42079,"N50","Y","N","OAK GROVE CLUB","6 SCHULER ST","wilkes barre",18702,"PA",194905,"O","O","HS","N50",245002,245002,2020,"6 SCHULER ST","6 SCHULER ST, wilkes barre, PA, 18702, USA",41.2302609864763,-75.9067569747133,"200400"
"1425",240784379,42069,"N50","Y","N","ST MARYS PARISH CLUB INC","519 ALDER ST","scranton",18505,"PA",196310,"O","O","HS","N50",29465,29465,2020,"519 ALDER ST","519 ALDER ST, scranton, PA, 18505, USA",41.3989051724547,-75.6643248146013,"102500"
"1426",240784386,42069,"W30","Y","N","AMERICAN UKRAINIAN VETERANS ASSN OF LACKAWANNA COUNTY","237 RAILROAD AVE","scranton",18505,"PA",195404,"O","O","PB","W30",187403,187403,2020,"237 RAILROAD AVE","237 RAILROAD AVE, scranton, PA, 18505, USA",41.4076870174183,-75.6764859779163,"102300"
"1427",240784549,42079,"L50","Y","N","V F W HOME ASSOCIATION","341 CENTRE ST","freeland",18224,"PA",0,"O","O","HS","L50",306740,306740,2020,"341 CENTRE ST","341 CENTRE ST, freeland, PA, 18224, USA",41.0148299816134,-75.8970260042218,"216700"
"1428",240785171,42069,"L22","Y","N","SPOJNIA HOME FOR THE AGED & DISABLED","1002 PITTSTON AVE","scranton",18505,"PA",196404,"PC","O","HS","L22",2764699,2764699,2020,"1002 PITTSTON AVE","1002 PITTSTON AVE, scranton, PA, 18505, USA",41.395846151925,-75.6689390137623,"102600"
"1429",240785291,42079,"M24","Y","Y","WEST HAZLETON FIRE HOSE HOOK & LADDER CO-1","12 SOUTH FOURTH STREET","west hazleton",18202,"PA",201503,"PC","O","HS","M24",238742,238742,2020,"12 SOUTH FOURTH STREET","12 SOUTH FOURTH STREET, west hazleton, PA, 18202, USA",40.9577030524582,-75.9924157175375,"217900"
"1430",240785327,42079,"Y50","Y","Y","LAUREL CEMETERY ASSOCIATION","505 BERWICK ST","white haven",18661,"PA",194105,"O","M","MO","Y50",NA,NA,2020,"505 BERWICK ST","505 BERWICK ST, white haven, PA, 18661, USA",41.060403017821,-75.7778220138409,"215400"
"1431",240786003,42069,"L50","Y","Y","MICHAEL STEINER POST","508 CHURCH ST","jessup",18434,"PA",195001,"O","O","HS","L50",26125,26125,2020,"508 CHURCH ST","508 CHURCH ST, jessup, PA, 18434, USA",41.4735709975816,-75.5691410394242,"111300"
"1432",240786459,42069,"W30","Y","N","AMERICAN LEGION","161 S MAIN ST","archbald",18403,"PA",194908,"O","O","PB","W30",201123,201123,2020,"161 S MAIN ST","161 S MAIN ST, archbald, PA, 18403, USA",41.4871200087886,-75.5543810108464,"111100"
"1433",240786459,42069,"W30","Y","N","AMERICAN LEGION","161 S MAIN ST","archbald",18403,"PA",194908,"O","O","PB","W30",238157,238157,2020,"161 S MAIN ST","161 S MAIN ST, archbald, PA, 18403, USA",41.4871200087886,-75.5543810108464,"111100"
"1434",240788822,42069,"W30","Y","Y","VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF PA","123 ELECTRIC ST","peckville",18452,"PA",201007,"O","O","PB","W30",NA,NA,2020,"123 ELECTRIC ST","123 ELECTRIC ST, peckville, PA, 18452, USA",41.4792199812267,-75.593182014112,"111200"
"1435",240789066,42079,"S41","Y","N","GREATER PITTSTON CHAMBER OF COMMERCE","KENNEDY BLVD AND WILLIAM ST","pittston",18640,"PA",196104,"O","O","PB","S41",2082188,2082188,2020,"KENNEDY BLVD AND WILLIAM ST","KENNEDY BLVD AND WILLIAM ST, pittston, PA, 18640, USA",41.3238200411777,-75.7910399398725,"210600"
"1436",240789357,42079,"L50","Y","N","PRZYBYTEK-KUNDLAS HOME ASSOC POST 4909","401 MAIN ST # 403","dupont",18641,"PA",194905,"O","O","HS","L50",614418,614418,2020,"401 MAIN ST # 403","401 MAIN ST # 403, dupont, PA, 18641, USA",41.3212859823002,-75.7515989782995,"210200"
"1437",240790318,42069,"Y42","N","N","FREE & ACCEPTED MASONS OF PENNSYLVANIA","412 13TH AVE","scranton",18504,"PA",197210,"O","M","MO","Y42",NA,NA,2020,"412 13TH AVE","412 13TH AVE, scranton, PA, 18504, USA",41.4099510113755,-75.6887430025678,"102100"
"1438",240790897,42069,"W30","Y","N","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF PENNSYLVANIA","402 WINOLA RD","clarks summit",18411,"PA",194102,"O","O","PB","W30",138169,138169,2020,"402 WINOLA RD","402 WINOLA RD, clarks summit, PA, 18411, USA",41.4927259932704,-75.708339976011,"110500"
"1439",240791462,42079,"W30","Y","N","AMERICAN LEGION HOME ASSOC","2974 MEMORIAL HWY","dallas",18612,"PA",195005,"O","O","PB","W30",53851,53851,2020,"2974 MEMORIAL HWY","2974 MEMORIAL HWY, dallas, PA, 18612, USA",41.3388205460102,-75.9687188214532,"211201"
"1440",240792013,42069,"J40","Y","N","AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORG","431 WYOMING AVE","scranton",18503,"PA",195605,"O","O","HS","J40",23511,23511,2020,"431 WYOMING AVE","431 WYOMING AVE, scranton, PA, 18503, USA",41.4121740178262,-75.6617449762587,"100200"
"1441",240792130,42079,"N50","Y","N","POLISH-AMERICAN CITIZENS CLUB","111 ELM ST","dupont",18641,"PA",194909,"O","O","HS","N50",261811,261811,2020,"111 ELM ST","111 ELM ST, dupont, PA, 18641, USA",41.3213365984669,-75.7477428652067,"210200"
"1442",240792201,42079,"A23","Y","N","LITHUANIAN CITIZENS SOCIAL & BENE","7 BUTLER ST","pittston",18640,"PA",201310,"O","O","AR","A23",332319,332319,2020,"7 BUTLER ST","7 BUTLER ST, pittston, PA, 18640, USA",41.3245181423744,-75.7887212722963,"210800"
"1443",240795239,42079,"W61","N","N","CORNER POST FEDERAL CREDIT UNION","PO BOX 1172","wilkes",18702,"PA",0,"O","O","PB","W61",NA,NA,2020,"PO BOX 1172","PO BOX 1172, wilkes, PA, 18702, USA",41.2358269126382,-75.8691816865507,"201000"
"1444",240795389,42069,"P28","Y","N","UNITED NEIGHBORHOOD CENTERS OF NORTHEASTERN PENNSYLVANIA","777 KEYSTONE INDUSTRIAL PARK","dunmore",18512,"PA",197101,"PC","O","HS","P28",5385821,5385821,2020,"777 KEYSTONE INDUSTRIAL PARK","777 KEYSTONE INDUSTRIAL PARK, dunmore, PA, 18512, USA",41.4377937683365,-75.6070597720596,"111700"
"1445",240795404,42079,"F30","Y","N","CHILDRENS SERVICE CENTER OF WYOMING VALLEY INC","335 S FRANKLIN ST","wilkes barre",18702,"PA",194207,"PC","O","HE","F30",14998419,14998419,2020,"335 S FRANKLIN ST","335 S FRANKLIN ST, wilkes barre, PA, 18702, USA",41.241778014806,-75.8930929637948,"200500"
"1446",240795406,42079,"B43","Y","N","MISERICORDIA UNIVERSITY","301 LAKE ST","dallas",18612,"PA",194603,"PC","O","ED","B43",157571673,157571673,2020,"301 LAKE ST","301 LAKE ST, dallas, PA, 18612, USA",41.3439879469414,-75.9736132000138,"211204"
